filename,label,arch,nodes,edges,out_degree,in_degree,density,closeness_centrality,betweeness_centrality,connected_components,diameter,radius,total_trans,total_cal,total_ctl,avg_trans,avg_cal,avg_ctl,avg_block,avg_block_size
a35ac90d09697be305cd53fc62475d4897dec666ef9c6925abebbb9cffd8d323,0,7,91,103,0.010989011,0.010989011,0.012576313,0.016382317,0.000676352,12,11,2,272,104,18,2.989010989,1.142857143,0.197802198,1.131868132,6.494505495
a35a4dd245ec09341dde74a29f41aceb871fcee029a622f3b5ae41e66dcee29d,0,3,1038,1800,0.000963391,0.000963391,0.001672231,0.053635588,0.008142902,41,34,2,7003,1869,780,6.746628131,1.800578035,0.751445087,1.734104046,11.84296724
a35a45c517e5aa3790cc0cdca6eedf16ac132e713ce21a5630e6352258e36914,0,1,337,674,0.002967359,0.002967359,0.005952381,0.109303348,0.020661608,6,23,2,1230,1384,266,3.649851632,4.106824926,0.789317507,2,9.611275964
a35a2c97acf06105ae9354e186dd0cb5e8ead502ca74c60adcd946310067a1e5,0,1,1806,3200,0.00055371,0.00055371,0.000981646,0.058857511,0.005269436,84,44,2,5683,8083,834,3.146733112,4.475636766,0.46179402,1.771871539,11.31672204
a359861e1f4c6bcac550f0435902c41eb9d480e91902ea7a2fdb8e06314e656d,0,7,2021,4088,0.000494805,0.000494805,0.001001367,0.075996443,0.003552398,50,39,2,11974,4341,1669,5.924789708,2.147946561,0.825828798,2.022761009,10.64918357
a35982a88bc673a7b26c333f3cec8792793b41d8019358b51a7fbe2063dabbd6,0,1,68,84,0.014705882,0.014705882,0.018437226,0.035187624,0.003382153,7,10,2,79,198,37,1.161764706,2.911764706,0.544117647,1.235294118,6.720588235
a3594bbab51c265bb608e07193afc289bd3c780dca0697ba5a2e011d58c4288d,0,7,20,24,0.05,0.05,0.063157895,0.077303961,0.005701754,3,5,2,0,26,8,0,1.3,0.4,1.2,2.2
a356658b6e984a510e9972b4326f1700cb3e9de8d5524797c5b2c6f59cac2996,0,7,812,1602,0.001231527,0.001231527,0.002432684,0.079288446,0.007746881,2,92,2,9894,3314,704,12.18472906,4.081280788,0.866995074,1.972906404,17.48399015
a355e69ef9ec991230c5abb332fdb59bf5cccb830381c06f817e0ff991c0d55a,0,7,147,176,0.006802721,0.006802721,0.00820054,0.011547315,0.000367932,13,11,2,641,156,53,4.360544218,1.06122449,0.360544218,1.197278912,8.088435374
a3554a0ac6dd3f4dc703e6d60d891bb07486798e1eec471849a0128a44295821,0,1,159,282,0.006289308,0.006289308,0.011225221,0.046661019,0.009616004,3,18,2,375,294,117,2.358490566,1.849056604,0.735849057,1.773584906,6.65408805
a3547fa605eb03f42b928863e98dced99c714a1f83dda80ebd8f183886f909aa,0,7,413,789,0.002421308,0.002421308,0.004636921,0.082716179,0.008834057,8,24,2,5276,2011,30,12.7748184,4.869249395,0.072639225,1.910411622,19.88619855
a3540ec227f542656a690efa5e1863a489b554105d12c54a4f53b925ed8f5661,0,3,2243,4750,0.000445831,0.000445831,0.000944558,0.105675991,0.002612053,8,107,2,28698,10124,2060,12.79447169,4.51359786,0.91841284,2.11769951,22.24297815
a3540ccf6d8466cf5f0dcdedd36f98b4f679f4a50a17c30f5303c6284e49df01,0,1,342,593,0.002923977,0.002923977,0.005084804,0.090513028,0.026204621,4,28,2,1362,1412,198,3.98245614,4.128654971,0.578947368,1.733918129,13.21637427
a353af65a7c7070a919fe35f61a714cb6a7c410231632ed7f4bfff7e54013c31,0,1,329,568,0.003039514,0.003039514,0.005263548,0.057955428,0.039427754,4,29,2,905,404,304,2.750759878,1.227963526,0.924012158,1.726443769,7.161094225
a352f3107f9fa505a7929e937610c1d0da30ef756974e7172cd08b4f0244e8e8,0,1,5044,9875,0.000198255,0.000198255,0.000388216,0.061040042,0.001783246,12,42,2,11263,17343,3895,2.23295004,3.438342585,0.7722046,1.95777161,7.422878668
a35281b85179393427ad0ea469a51329b8c8765051981b5f60e2266610930efb,0,7,122,199,0.008196721,0.008196721,0.013480558,0.038139129,0.017296663,2,28,2,835,464,68,6.844262295,3.803278689,0.557377049,1.631147541,13.09836066
a3524036c48b50e523f3944b9bf87b3ed7e0c4950e2c6eb2fdd7b26c84773928,0,7,193,340,0.005181347,0.005181347,0.009175302,0.063432575,0.021785338,3,29,2,2134,804,145,11.05699482,4.165803109,0.751295337,1.761658031,18.4611399
a351de4ac2ac80c68de74b3d1dee0dbe9fa5915984d3475ca4ce919db8c30fa4,0,7,293,465,0.003412969,0.003412969,0.005435037,0.032419225,0.008254476,31,31,2,2025,999,146,6.911262799,3.409556314,0.498293515,1.587030717,13.01023891
a351a1bc87a8c227982711e2d9577c69f447ef33b5e1dcbefa8b1f46514ecc43,0,5,4426,8949,0.000225938,0.000225938,0.00045693,0.073008381,0.001711703,8,38,2,30404,7394,4129,6.869408043,1.670582919,0.932896521,2.021915951,9.665160416
a3510824b03c29c76fb16b6e9382f3d3a357367c835e214919a0e859bf3aa154,0,5,77,91,0.012987013,0.012987013,0.015550239,0.027013779,0.001793119,4,9,2,154,214,67,2,2.779220779,0.87012987,1.181818182,5.883116883
a350fe0c588db532874e1af1f0206e6f77f64bb3296f5c8d3ca219d319275cfe,0,5,74,95,0.013513514,0.013513514,0.017586079,0.034492062,0.004653626,3,10,2,225,194,69,3.040540541,2.621621622,0.932432432,1.283783784,6.878378378
a34fc484cbf20fb0434a5cf8a45104d2ea98055262f74fba817537b6b0253c4a,0,7,6,2,0.166666667,0.166666667,0.066666667,0.066666667,0,4,2,2,10,11,3,1.666666667,1.833333333,0.5,0.333333333,4.166666667
a34fb62376f34edc01b52be32fa3fa39b7796722f9f5f995b77a32a59f1e3eb2,0,6,3022,4624,0.000330907,0.000330907,0.000506492,0.021814309,0.000847679,72,48,2,0,2142,2010,0,0.708802118,0.665122435,1.530112508,7.276307081
a34f9f445685d0d32eeee981669367280550369304e9ff61700a1fde1eb5cda2,0,1,1624,3914,0.000615764,0.000615764,0.001484965,0.139253687,0.003339517,6,35,2,4126,2797,1434,2.540640394,1.72229064,0.883004926,2.410098522,6.490147783
a34f1b48226f0a190512bcc4a9db31a9baf05b2b060568d1b0a9d98f827d9eb9,0,3,2473,4775,0.000404367,0.000404367,0.000781089,0.062546347,0.002985652,5,84,2,23993,6137,1116,9.701981399,2.481601294,0.451273757,1.930853215,15.41326324
a34f097a3fdf5e731d5c24220b2789ce5c9a2849afc66c78715d5ff3602036ef,0,3,1573,3059,0.000635728,0.000635728,0.001237081,0.072522758,0.004294315,5,64,2,14124,6112,762,8.979020979,3.885568976,0.484424666,1.944691672,16.32422123
a34deb8218e50aa1e16d36a520fee2448b69e6991569fddabc7d946af31f92aa,0,5,741,1171,0.001349528,0.001349528,0.002135536,0.036397363,0.010852348,3,40,2,12549,2138,716,16.93522267,2.885290148,0.966261808,1.580296896,20.89203779
a34c82877f4c7af25c827aab4e40fdce057b07a464fda3eb9506a56f014c87a8,0,1,425,583,0.002352941,0.002352941,0.003235294,0.014609118,0.006031504,36,49,2,440,532,217,1.035294118,1.251764706,0.510588235,1.371764706,7.647058824
a34c801cc8346ccceb27dac0a2b2267a70acba218a6db8906c1d6c9c15c573d7,0,7,27,38,0.037037037,0.037037037,0.054131054,0.076906802,0.011339031,1,9,2,179,86,0,6.62962963,3.185185185,0,1.407407407,19.51851852
a34b7fb73f5921bf2ca086fbced864916c7e504a7795228acaeec1500d3fc034,0,7,504,980,0.001984127,0.001984127,0.003865695,0.033836319,0.010068714,3,38,2,3753,1968,241,7.446428571,3.904761905,0.478174603,1.944444444,13.78174603
a34b480eaf445335e3747f55644333e824bb09c70f5d753887dc39f6040d23b1,0,1,6647,20420,0.000150444,0.000150444,0.000462242,0.022505325,0.000560799,218,62,2,22606,22932,4558,3.400932752,3.449977433,0.685722883,3.072062585,11.28539191
a34b2ffa78bbaea2bf0403d0968f22ef6275e794568d721a48cf58b3dd64074b,0,1,278,521,0.003597122,0.003597122,0.006765707,0.087194661,0.023076641,4,23,2,858,1246,216,3.086330935,4.482014388,0.776978417,1.874100719,10.07553957
a34a059973bb5ee6fca5d833995fb7901f4bdaff2324dc02b23590ca2c1c3279,0,7,1202,2618,0.000831947,0.000831947,0.001813519,0.093543395,0.004206422,2,25,2,20309,5829,1153,16.89600666,4.849417637,0.959234609,2.178036606,29.69134775
a34941e36c3d942cefa3c0ca6184cbe98374e6bfd1de7f9d84ed49df9088c5bf,0,1,3383,7002,0.000295596,0.000295596,0.000611993,0.067675813,0.003337302,11,42,2,9405,11049,2643,2.780076855,3.266036063,0.781259237,2.069760568,8.741945019
a34750b064325c5bea127c7b154896cca8399ca0562fe1a91309078be29a334c,0,1,794,1495,0.001259446,0.001259446,0.002374365,0.069894473,0.01271811,14,31,2,1750,1896,627,2.204030227,2.38790932,0.789672544,1.882871537,9.628463476
a345da76fe9f193a03a97b63264feac45a5602ff9bb4cec904227a0f09f71069,0,7,677,1013,0.001477105,0.001477105,0.002213472,0.004873387,0.00046964,4,36,2,2791,818,186,4.122599705,1.208271787,0.274741507,1.496307238,7.205317578
a345d01e5b81b925148ad3e783736fbb8c0b330e82382b94442150fb9385f425,0,7,241,466,0.004149378,0.004149378,0.008056708,0.065705564,0.006179578,3,15,2,1128,705,51,4.680497925,2.925311203,0.211618257,1.933609959,10.94190871
a344d6342aac0874b5107db2e8734db8fe1930e4048bab052c7a87178100dffe,0,7,993,1863,0.001007049,0.001007049,0.001891263,0.061389138,0.006692528,2,50,2,9335,5082,664,9.400805639,5.117824773,0.668680765,1.876132931,19.21148036
a344b5000000e9ea6247f82559b148cfa3200e0c7899250a806047ea7e5b44fe,0,1,1051,2206,0.000951475,0.000951475,0.001999003,0.102243094,0.008051758,4,36,2,2642,2615,887,2.513796384,2.488106565,0.843958135,2.098953378,10.28449096
a344add0347e24eccfa5135365118afdb15aa05c07aa2c48f53f86781a7bdbc4,0,1,473,916,0.002114165,0.002114165,0.004102913,0.05084262,0.008366059,51,24,2,1729,1286,347,3.655391121,2.718816068,0.733615222,1.936575053,7.710359408
a342edbdffa89627099bd30a2c2ca385786f676629d31de4a28acfc5eb935bd8,0,3,107,134,0.009345794,0.009345794,0.011814495,0.028803147,0.005748545,12,17,2,300,117,79,2.803738318,1.093457944,0.738317757,1.252336449,7.261682243
a34212c524be8944a90284b9346d9819650b9f69a5ce4afb8e8e7a8a2fba0a89,0,1,145,206,0.006896552,0.006896552,0.0098659,0.037772012,0.014655842,7,24,2,217,247,79,1.496551724,1.703448276,0.544827586,1.420689655,6.344827586
a3420dd515c206f8a9b419ca54cb94f27d6e5d8e87fcd249d747180db37ebaf0,0,1,503,881,0.001988072,0.001988072,0.003489026,0.064211356,0.018722173,7,33,2,1298,2296,324,2.580516899,4.564612326,0.644135189,1.751491054,8.930417495
a341923d9c676699257cd26cc0cf0a904134c2ee4e1a7c8b698ed770cd1b0b02,0,6,8609,11512,0.000116158,0.000116158,0.000155344,0.007687587,9.79E-05,170,44,2,0,6468,6599,0,0.751306772,0.766523406,1.33720525,5.599721222
a340b7e4a3f3cad1824e03cee2e2d840084ea0c9bbdeb5c9a6e0cd3c749addb3,0,5,184,307,0.005434783,0.005434783,0.009117368,0.063089355,0.014923215,2,21,2,918,469,104,4.989130435,2.548913043,0.565217391,1.668478261,8.619565217
a33f2e3aa319b85e2b8a4145d63c4efe30ce60b1beded892cae655e6113eb85b,0,1,3425,7288,0.000291971,0.000291971,0.000621461,0.105653335,0.002241432,18,41,2,14114,10752,2646,4.120875912,3.139270073,0.772554745,2.127883212,9.472992701
a33d999376712177f038c6dfe061ca060c1c27712cfdeb7cf5f762288b97d753,0,6,1857,2608,0.000538503,0.000538503,0.00075669,0.01969266,0.001164362,46,49,2,0,1513,1557,0,0.814754981,0.838449111,1.404415724,6.172859451
a33d54e3061f6846fadce6af4da53df6c34648eea542fb47fd898095eb903964,0,1,529,979,0.001890359,0.001890359,0.003505041,0.067173668,0.019809436,3,30,2,1078,1131,334,2.037807183,2.137996219,0.631379962,1.850661626,6.015122873
a33d1d0e34710c879e5afdc06ee21a17ff9dea98a73fe04a96b16e7a36388375,0,5,84,110,0.011904762,0.011904762,0.015777395,0.03372628,0.004453353,2,13,2,199,236,60,2.369047619,2.80952381,0.714285714,1.30952381,6.738095238
a33cd9b5e7cf32e0059aff473b43e6aa584cb2956ee4837cb6d811ddac5c8d37,0,5,214,332,0.004672897,0.004672897,0.007283577,0.039185448,0.0127653,4,25,2,3016,616,195,14.09345794,2.878504673,0.911214953,1.551401869,18.08411215
a33bee1b6ec93078fbc52415ca2772ee07bb5a023c92491c14cbf0d11f30d02a,0,6,863,1101,0.001158749,0.001158749,0.001480026,0.004805248,0.000454382,38,34,2,0,569,668,0,0.659327926,0.774044032,1.275782155,6.517960603
a33b8fd301f1c30dac2437a23ab8b23f16921a2890d486488e3c2b3dca946427,0,5,2439,4730,0.000410004,0.000410004,0.000795455,0.08524176,0.002803008,7,26,2,16342,3092,2298,6.700287003,1.267732677,0.942189422,1.939319393,9.055760558
a33af31495d27063e99a19e6398b1785ee38daaeaa323d5fe22721b20c9fa763,0,3,820,1590,0.001219512,0.001219512,0.002367551,0.070544533,0.010054027,4,52,2,7906,3690,397,9.641463415,4.5,0.484146341,1.93902439,17.55
a33ac1862198bf6b30f9398009961b0e148b773984cf7915c8b04de528efe2a6,0,3,576,1270,0.001736111,0.001736111,0.003834541,0.129462624,0.007082723,2,20,2,5169,2791,459,8.973958333,4.845486111,0.796875,2.204861111,18.77083333
a338cb3e7ae1e002e639fc641ef16df693e4eba8205f4a8c55a45c0017774660,0,3,146,282,0.006849315,0.006849315,0.013320737,0.090715827,0.01577081,5,15,2,861,622,117,5.897260274,4.260273973,0.801369863,1.931506849,13.7739726
a338bd228fdbfcadfba0f0d56cac59d36935787ef4a9bce73c153012f463b0d0,0,1,188,373,0.005319149,0.005319149,0.010609853,0.109846299,0.02873781,2,23,2,643,434,164,3.420212766,2.308510638,0.872340426,1.984042553,7.308510638
a3387577cdb15fb239fa425c2e7a75de7f721e40cc01a9a8e5d3498ed0efb9ea,0,7,682,1245,0.001466276,0.001466276,0.002680636,0.049953853,0.014102261,3,81,2,5782,2277,478,8.478005865,3.338709677,0.700879765,1.825513196,14.07478006
a3369d9d9dd31c2633807c67095bde752c14e5c633ebbcf048725fab462e48a5,0,7,50,72,0.02,0.02,0.029387755,0.044888316,0.001972789,3,6,2,222,192,15,4.44,3.84,0.3,1.44,13.6
a336587d86852a429aaba416cab65951a4f4ec86b838e7521e6972e8ffbb774b,0,1,5009,9640,0.000199641,0.000199641,0.000384292,0.029995909,0.00176641,43,114,2,20735,17914,2898,4.139548812,3.576362547,0.578558595,1.924535835,9.473148333
a33619e46aca3f08c2e031e38d8884c805b120a209a2ffce2decd23f15f69fdf,0,2,3963,7718,0.000252334,0.000252334,0.000491548,0.064506564,0.001743187,62,38,2,24719,5189,3579,6.237446379,1.309361595,0.903103709,1.947514509,8.517789553
a335438fde254baf82f31929cd1701045aed744398a5634ba95f7b42e98650da,0,7,8,6,0.125,0.125,0.107142857,0.157397959,0.104166667,2,7,2,0,0,0,0,0,0,0.75,86.75
a33318e8981da85db2f5e7769ba8bad8ee114b83ab46c4123ce3c6f0101db9f2,0,3,1778,3208,0.00056243,0.00056243,0.001015349,0.021731764,0.002651511,17,46,2,8084,9364,727,4.546681665,5.266591676,0.408886389,1.804274466,14.34026997
a332f0f04d2138a67b37e0e5073dfcc1ec96ca048887043ade0b3cfc0e5db0fc,0,1,354,713,0.002824859,0.002824859,0.005705735,0.047039627,0.013278218,4,32,2,1313,2370,284,3.709039548,6.694915254,0.802259887,2.014124294,13.94915254
a332e20a957b2658d61e5a331df2e36c86dd48eb6078adb145532eb3821a2e47,0,8,1649,1870,0.000606428,0.000606428,0.000688119,0.003348066,5.26E-05,215,65,2,2909,1493,1302,1.764099454,0.90539721,0.789569436,1.134020619,4.619769557
a3328a55daf6b414079afd99e6742d71079ea7816dbb50c732a344e29aff193c,0,7,223,460,0.004484305,0.004484305,0.009291803,0.089612222,0.01303046,2,26,2,1331,1018,180,5.968609865,4.565022422,0.807174888,2.062780269,17.65022422
a331ed6f859551ab2649151f9f5f207351e7b6724797480c1ad4c5a22ca12792,0,5,446,701,0.002242152,0.002242152,0.00353202,0.043018565,0.008404236,8,26,2,3093,909,315,6.934977578,2.038116592,0.706278027,1.571748879,10.27130045
a331c551780b4721cbe6f7d37b0297adcd19ac4023a9f283becdb66f106d1df8,0,7,1431,2730,0.000698812,0.000698812,0.001334096,0.051381612,0.006992388,41,44,2,10398,4434,989,7.266247379,3.098532495,0.691125087,1.907756813,13.17749825
a330c7d500aeaf1e2bf2846207c4f8eb3f8b0b7171c467055fb2a33b797fc986,0,1,2259,4335,0.000442674,0.000442674,0.000849863,0.059463897,0.00399469,47,48,2,4225,8494,1660,1.870296591,3.760070828,0.734838424,1.918990704,10.04692342
a3309676340e2bebf485b435314ac6439ff3e36d034cb687b1dc97f346b16bdd,0,1,172,261,0.005813953,0.005813953,0.008873929,0.031874044,0.00624855,3,20,2,332,406,120,1.930232558,2.360465116,0.697674419,1.51744186,6.308139535
a3303e1ed60d5764b249197170f43c6597f6cabcdad68648e914bee7462fcedf,0,3,190,302,0.005263158,0.005263158,0.008409914,0.037497084,0.007148486,7,20,2,930,421,92,4.894736842,2.215789474,0.484210526,1.589473684,9.505263158
a32ff6cb6d405b4549dc428dd0a84d06cb06b2eb2199ee497bc2ee765a3b4e09,0,10,1890,2900,0.000529101,0.000529101,0.000812277,0.011066932,0.004519075,262,84,2,4523,5570,1118,2.393121693,2.947089947,0.591534392,1.534391534,8.067195767
a32f327a5913a43bc4224606580a290ba41a52060c9740261bb86eabfe5dfa49,0,1,1116,2093,0.000896057,0.000896057,0.001682016,0.078676067,0.008281867,3,33,2,4530,5367,872,4.059139785,4.809139785,0.781362007,1.875448029,11.89516129
a32f113dbf3f503ef6befdd5ce3a5f0292da352cb581e39e992039bcd5fa69c4,0,7,995,1937,0.001005025,0.001005025,0.001958485,0.074766121,0.007873488,2,58,2,13286,3878,874,13.35276382,3.897487437,0.87839196,1.946733668,20.22713568
a32cb5568e665170fe3ab998fc77c92c7e4bff0ef0495415e19924d2709db8fa,0,7,190,334,0.005263158,0.005263158,0.00930103,0.06832988,0.014172992,2,21,2,1638,658,32,8.621052632,3.463157895,0.168421053,1.757894737,15.39473684
a32c8279c0dc9b04d2ac2169457a96ffcab908d0295b285408e4b4f5e0d2c0c7,0,6,635,687,0.001574803,0.001574803,0.001706451,0.002435529,2.13E-05,36,14,2,0,756,314,0,1.190551181,0.494488189,1.081889764,5.122834646
a32c6a531cc4e04d477f189126d47ff916df44bf667909ab2d3c26974f03c13a,0,3,1455,2993,0.000687285,0.000687285,0.001414749,0.092908403,0.004463368,2,44,2,14775,6249,1028,10.15463918,4.294845361,0.70652921,2.057044674,20.06323024
a32b410c773298734f404c9ffd907bf7b6dca67f5bcc4530905e467687eef4ef,0,7,6712,8516,0.000148987,0.000148987,0.000189059,0.000276842,3.28E-06,292,169,2,11735,3751,4521,1.748361144,0.558849821,0.673569726,1.268772348,4.441597139
a329dea45aefa6081b7ac8e8d52af6e6bd6ba2f4fe89e318a15bd4557c6b6c40,0,1,1422,3060,0.000703235,0.000703235,0.001514355,0.098174601,0.005707852,8,27,2,4040,7725,547,2.841068917,5.432489451,0.38466948,2.151898734,12.02320675
a329a37cc6fea951c6342ac9e71a5592513387d98e0efafd4a048468674455c3,0,5,6603,10856,0.000151446,0.000151446,0.000249031,0.012976193,0.000954822,33,60,2,89606,22617,5056,13.57049826,3.425261245,0.765712555,1.644101166,20.19324549
a32926e862cfd1eee0ae754b3ec5de25eb9abbc4c1dc50a4afbfab57fd570d14,0,7,3450,6327,0.000289855,0.000289855,0.000531723,0.054749266,0.002642239,79,44,2,32368,7190,2271,9.382028986,2.084057971,0.65826087,1.833913043,14.80521739
a328c91215241f9c6cdc3cb7cad24792b0d84c365477bcca96d1e34edac87fcf,0,1,1342,2328,0.000745156,0.000745156,0.001293605,0.06000582,0.005020872,40,39,2,4198,4284,1035,3.128166915,3.192250373,0.77123696,1.734724292,8.66318927
a327ed522eff27dacaaa23216cf0266642de3a1f572c0ce209a49dec1f0eecdb,0,7,70,103,0.014285714,0.014285714,0.021325052,0.044364462,0.036837779,2,28,2,141,104,18,2.014285714,1.485714286,0.257142857,1.471428571,6.557142857
a32755c2cee3d6dd1ba3d906b6f6586dc04da27fe438cf36e45d4255bae1cc57,0,3,4535,11420,0.000220507,0.000220507,0.000555402,0.116845941,0.001067209,11,69,2,48965,20250,4202,10.79713341,4.465270121,0.926571114,2.518191841,20.12326351
a326a0a47199e77987c1c96afa13634fc231221f3f8c4daf3469e37612c760e0,0,1,172,276,0.005813953,0.005813953,0.009383925,0.060805448,0.022159823,9,28,2,565,395,95,3.284883721,2.296511628,0.552325581,1.604651163,14.16860465
a32661c0c93b2845689ed21616849a9f4b7100ca4317c429c2e94d1a7e034ffa,0,3,279,486,0.003584229,0.003584229,0.006265955,0.042137323,0.00825784,2,34,2,1702,895,153,6.100358423,3.207885305,0.548387097,1.741935484,11.7562724
a3259cb0a855c20f00bef0bc65f8d0003c1fd41dc51b71b543beb1bc314eb016,0,1,958,1801,0.001043841,0.001043841,0.001964429,0.075906649,0.011527959,8,36,2,2267,4035,781,2.366388309,4.211899791,0.815240084,1.879958246,9.449895616
a3252510abc877457361bfb9eeed6e1d8e4cef89ebe0d15dec4744f014895e41,0,7,220,313,0.004545455,0.004545455,0.006496472,0.031652886,0.000850595,34,12,2,994,702,39,4.518181818,3.190909091,0.177272727,1.422727273,10.41363636
a32502e968a9fcd735a556611014323f8644934e2e47c9fd2765bac03e47df9e,0,3,2391,5165,0.000418235,0.000418235,0.000903843,0.115348448,0.003035868,5,69,2,26138,8767,1410,10.93182769,3.666666667,0.589711418,2.160184023,20.17691343
a32310c79fa44b052e67cbf16dbb91a2fb4217a3ff6691c2fdd8e764adf274bb,0,6,543,696,0.001841621,0.001841621,0.002364886,0.008036468,0.001237681,28,38,2,0,635,434,0,1.169429098,0.799263352,1.281767956,7.26519337
a321fee2c8aa0e5eb78289b5eb6e64b6bdf90bccb4d758f7fb5d325d4050e776,0,1,921,2039,0.001085776,0.001085776,0.002406411,0.107573233,0.007686863,9,24,2,2322,1708,824,2.521172638,1.854505972,0.894679696,2.213897937,8.01194354
a321fd5cd4b066cdf768bd0a83489db4c4ec80958232793fce4d931071dda235,0,7,160,268,0.00625,0.00625,0.010534591,0.041782664,0.027052235,2,32,2,1214,525,100,7.5875,3.28125,0.625,1.675,14.175
a32158c132dd0a3cfd45a5d6c2e8ec979bcc882e9ac9191140f7f84c11b4ccf2,0,1,1025,2795,0.00097561,0.00097561,0.002662919,0.070969096,0.009348135,41,70,2,1995,6426,634,1.946341463,6.269268293,0.618536585,2.726829268,15.39219512
a3214f153db988226737ebca8969f711f0803650f642a1f20e26c8410809569b,0,3,1959,3763,0.000510465,0.000510465,0.000981041,0.072933354,0.003616767,71,33,2,12919,3741,1291,6.594691169,1.909647779,0.659009699,1.920877999,11.33843798
a31f2d61db3e5196812d1323afcbbd93886ba588c7d7d41fb088bcb926e63f16,0,3,1124,1977,0.00088968,0.00088968,0.001566248,0.018514166,0.003229807,7,56,2,12128,3562,300,10.79003559,3.169039146,0.266903915,1.758896797,16.78469751
a31eecd99d299c262e37f84a8e65b051e9b48021cff5707f938a02769b421e17,0,7,223,330,0.004484305,0.004484305,0.006665859,0.010964859,0.000540818,8,18,2,794,347,24,3.560538117,1.556053812,0.107623318,1.479820628,7.33632287
a31eb1f7d5f4344785dccec68ca003886b1217d8c4b2a509580469347b7449a9,0,7,1403,2668,0.000712758,0.000712758,0.001356376,0.067911329,0.004429918,52,30,2,7403,2569,1050,5.276550249,1.831076265,0.748396294,1.901639344,9.451176051
0000dc2f3c8bde2d3b61cd1ba3aa5e839c0a7bf432d2e06a88a7ce3b199453e7,0,1,1065,2455,0.000938967,0.000938967,0.002166508,0.113321335,0.005484178,5,29,2,2574,1002,926,2.416901408,0.94084507,0.869483568,2.305164319,5.066666667
00022b3349d9cd8349513ef0b2a1384e419ac8e2d09e590c8f469686a03d1500,0,7,5798,12351,0.000172473,0.000172473,0.000367469,0.09510466,0.001238789,13,123,2,60398,21071,3524,10.41704036,3.634184201,0.607795792,2.130217316,17.12590548
000241d44cb49349f52367c243feaa8136f63593fee5ec2b7daf315c7cba26b3,0,5,581,1042,0.00172117,0.00172117,0.003092172,0.067948877,0.01236496,3,33,2,4671,1102,538,8.039586919,1.896729776,0.925989673,1.793459552,10.92771084
0005858e990a565aedb42d15346e2c516906a2a5d438ca4964ea1ee0f32259d3,0,8,960,1165,0.001041667,0.001041667,0.001265424,0.004568634,0.000135762,131,69,2,2129,3459,506,2.217708333,3.603125,0.527083333,1.213541667,7.060416667
00061de07db8e2e4e0337a7c112f81ebaa74ca6be98ba5d7c2413f916e8c5c61,0,7,969,1901,0.001031992,0.001031992,0.00202667,0.063322364,0.005720106,1,78,2,10070,3215,411,10.39215686,3.317853457,0.424148607,1.961816305,19.19091847
0006265ffd3e57109cec6df5a64f14621bd0b9eb37a66b4ea17ef291dc71e2a3,0,7,3380,6689,0.000295858,0.000295858,0.000585674,0.060256685,0.004007016,4,60,2,30331,12628,1754,8.973668639,3.736094675,0.518934911,1.978994083,16.7183432
0006346c6dd73d2ddb9d90d3fe072d8c2089e9d29d73097a154e52f63e26c076,0,8,76,75,0.013157895,0.013157895,0.013157895,0.015928137,0.000782361,18,11,2,56,66,48,0.736842105,0.868421053,0.631578947,0.986842105,4.197368421
000718d47ba92013b9b2d78367f756eede48677200b0ef1067c3ce93ad245259,0,1,87,101,0.011494253,0.011494253,0.013499064,0.022021323,0.001011054,10,9,2,74,135,47,0.850574713,1.551724138,0.540229885,1.16091954,4.379310345
0008605ff5dc38c0411b0a1636f75ccd0f9c608a644624045d238fe1559847c3,0,1,120,190,0.008333333,0.008333333,0.013305322,0.042148346,0.011240683,5,18,2,209,258,94,1.741666667,2.15,0.783333333,1.583333333,6.425
000993969b5829366fe85faf87a43c4f59c3da808072e2fe0aa51b8698261288,0,7,293,533,0.003412969,0.003412969,0.006229838,0.052624262,0.010285661,5,42,2,2575,2164,215,8.788395904,7.385665529,0.733788396,1.819112628,20.63481229
0009b46137ebb16ddeb051b07a20144907acf066b84f676b5a9b148981d55a89,0,5,3228,7294,0.000309789,0.000309789,0.000700218,0.099048424,0.002208523,28,31,2,16351,5944,3094,5.065365551,1.841387856,0.958488228,2.25960347,7.891263941
000a4cd3ce7f400931e6b03f4e1e868fc3337e7e9a804421587c134d9dd11e73,0,3,353,643,0.002832861,0.002832861,0.0051748,0.060646563,0.014755769,1,32,2,2529,1273,264,7.164305949,3.606232295,0.747875354,1.821529745,13.72804533
000a7172c8f843fdce821b8c7c5cdcc6bf34c92111095ae52e3dffd4734c08fe,0,3,3729,7432,0.000268168,0.000268168,0.00053461,0.07275998,0.002848085,32,59,2,32221,10175,2981,8.640654331,2.728613569,0.799410029,1.993027621,14.12148029
000c3f3936480fde9f85ecc86bf76c949fdffc836a03c9c0dfd6f7bd66885be8,0,3,969,1988,0.001031992,0.001031992,0.002119421,0.064779142,0.011517983,2,48,2,9764,2818,696,10.07636739,2.908152735,0.718266254,2.051599587,18.2755418
000c50a2bde6799f874c4a4006533c8950539ee9a5e81daef89d8922e2efc9ee,0,3,329,591,0.003039514,0.003039514,0.005476685,0.061202276,0.023112218,5,36,2,6798,1405,4,20.66261398,4.270516717,0.012158055,1.796352584,27.30091185
